,epoch,n_steps,avg_reward,avg_score,n_episodes,avg_q_value
0,1,5000,0.6,134.0,5,0.07009135523289442
1,2,10000,0.16666666666666666,113.33333333333333,6,0.07009135523289442
2,3,15000,0.0,105.0,6,0.07009135523289442
3,4,20000,0.16666666666666666,146.66666666666666,6,0.07009135523289442
4,5,25000,0.0,105.0,6,0.07009135523289442
5,6,30000,0.0,116.0,5,0.07009135523289442
6,7,35000,0.6666666666666666,151.66666666666666,6,0.07009135523289442
7,8,40000,0.3333333333333333,121.66666666666667,6,0.07009135523289442
8,9,45000,1.5,162.5,4,0.07009135523289442
9,10,50000,0.0,110.0,6,0.07009135523289442
10,11,55000,0.2,136.0,5,0.07009135523289442
11,12,60000,0.5,135.0,6,0.07009135523289442
12,13,65000,0.16666666666666666,123.33333333333333,6,0.07009135523289442
13,14,70000,0.5,135.0,6,0.07009135523289442
14,15,75000,0.16666666666666666,118.33333333333333,6,0.07009135523289442
15,16,80000,0.0,116.0,5,0.07009135523289442
16,17,85000,0.25,135.0,4,0.07009135523289442
17,18,90000,0.0,123.33333333333333,6,0.07009135523289442
18,19,95000,0.16666666666666666,113.33333333333333,6,0.07009135523289442
19,20,100000,11.8,892.0,5,0.18672393058910966
20,21,105000,7.875,633.75,8,0.18672393058910966
21,22,110000,9.666666666666666,745.0,6,0.18672393058910966
22,23,115000,11.0,860.0,5,0.18672393058910966
23,24,120000,8.625,633.75,8,0.18672393058910966
24,25,125000,13.666666666666666,1001.6666666666666,6,0.18672393058910966
25,26,130000,8.714285714285714,668.5714285714286,7,0.18672393058910966
26,27,135000,9.0,727.5,8,0.18672393058910966
27,28,140000,15.0,1070.0,5,0.18672393058910966
28,29,145000,13.75,1010.0,4,0.18672393058910966
29,30,150000,12.5,997.5,4,0.18672393058910966
30,31,155000,13.0,1010.0,4,0.18672393058910966
31,32,160000,11.4,858.0,5,0.18672393058910966
32,33,165000,11.6,886.0,5,0.18672393058910966
33,34,170000,17.333333333333332,1210.0,3,0.18672393058910966
34,35,175000,16.333333333333332,1186.6666666666667,3,0.18672393058910966
35,36,180000,14.2,1076.0,5,0.18672393058910966
36,37,185000,9.5,726.6666666666666,6,0.18672393058910966
37,38,190000,11.166666666666666,896.6666666666666,6,0.18672393058910966
38,39,195000,11.0,820.0,6,0.18672393058910966
39,40,200000,15.333333333333334,1116.6666666666667,3,0.32235131780952214
40,41,205000,9.666666666666666,766.6666666666666,6,0.32235131780952214
41,42,210000,14.6,1080.0,5,0.32235131780952214
42,43,215000,11.0,802.5,4,0.32235131780952214
43,44,220000,16.666666666666668,1276.6666666666667,3,0.32235131780952214
44,45,225000,8.375,648.75,8,0.32235131780952214
45,46,230000,9.8,830.0,5,0.32235131780952214
46,47,235000,15.4,1134.0,5,0.32235131780952214
47,48,240000,10.0,783.3333333333334,6,0.32235131780952214
48,49,245000,9.428571428571429,722.8571428571429,7,0.32235131780952214
49,50,250000,14.666666666666666,1136.6666666666667,3,0.32235131780952214
50,51,255000,14.5,1180.0,2,0.32235131780952214
51,52,260000,12.4,906.0,5,0.32235131780952214
52,53,265000,13.0,988.0,5,0.32235131780952214
53,54,270000,11.166666666666666,868.3333333333334,6,0.32235131780952214
54,55,275000,8.875,670.0,8,0.32235131780952214
55,56,280000,7.25,578.75,8,0.32235131780952214
56,57,285000,10.4,838.0,5,0.32235131780952214
57,58,290000,14.0,1012.5,4,0.32235131780952214
58,59,295000,12.2,958.0,5,0.32235131780952214
59,60,300000,14.333333333333334,1153.3333333333333,3,0.40477589795291424
60,61,305000,18.666666666666668,1300.0,3,0.40477589795291424
61,62,310000,11.0,830.0,2,0.40477589795291424
62,63,315000,11.666666666666666,860.0,3,0.40477589795291424
63,64,320000,17.666666666666668,1243.3333333333333,3,0.40477589795291424
64,65,325000,7.8,620.0,5,0.40477589795291424
65,66,330000,12.6,958.0,5,0.40477589795291424
66,67,335000,11.333333333333334,826.6666666666666,6,0.40477589795291424
67,68,340000,17.333333333333332,1263.3333333333333,3,0.40477589795291424
68,69,345000,13.5,995.0,4,0.40477589795291424
69,70,350000,13.5,1057.5,4,0.40477589795291424
70,71,355000,14.0,1066.6666666666667,3,0.40477589795291424
71,72,360000,13.0,970.0,4,0.40477589795291424
72,73,365000,9.0,727.1428571428571,7,0.40477589795291424
73,74,370000,17.333333333333332,1236.6666666666667,3,0.40477589795291424
74,75,375000,10.0,750.0,5,0.40477589795291424
75,76,380000,14.0,1130.0,1,0.40477589795291424
76,77,385000,13.0,997.5,4,0.40477589795291424
77,78,390000,11.0,848.3333333333334,6,0.40477589795291424
78,79,395000,11.0,830.0,2,0.40477589795291424
79,80,400000,8.571428571428571,677.1428571428571,7,0.4862288576722145
80,81,405000,15.333333333333334,1186.6666666666667,3,0.4862288576722145
81,82,410000,12.25,940.0,4,0.4862288576722145
82,83,415000,22.0,1486.6666666666667,3,0.4862288576722145
83,84,420000,14.0,1130.0,3,0.4862288576722145
84,85,425000,10.5,821.6666666666666,6,0.4862288576722145
85,86,430000,13.6,1026.0,5,0.4862288576722145
86,87,435000,13.166666666666666,988.3333333333334,6,0.4862288576722145
87,88,440000,9.857142857142858,754.2857142857143,7,0.4862288576722145
88,89,445000,10.666666666666666,821.6666666666666,6,0.4862288576722145
89,90,450000,15.0,1074.0,5,0.4862288576722145
90,91,455000,17.25,1195.0,4,0.4862288576722145
91,92,460000,12.2,902.0,5,0.4862288576722145
92,93,465000,12.6,968.0,5,0.4862288576722145
93,94,470000,14.0,1012.5,4,0.4862288576722145
94,95,475000,13.75,1032.5,4,0.4862288576722145
95,96,480000,10.5,803.3333333333334,6,0.4862288576722145
96,97,485000,13.2,984.0,5,0.4862288576722145
97,98,490000,15.5,1097.5,4,0.4862288576722145
98,99,495000,9.125,713.75,8,0.4862288576722145
99,100,500000,10.0,790.0,6,0.5444591362208128
100,101,505000,12.333333333333334,1003.3333333333334,3,0.5444591362208128
101,102,510000,7.142857142857143,562.8571428571429,7,0.5444591362208128
102,103,515000,16.666666666666668,1206.6666666666667,3,0.5444591362208128
103,104,520000,7.375,561.25,8,0.5444591362208128
104,105,525000,6.285714285714286,510.0,7,0.5444591362208128
105,106,530000,10.333333333333334,810.0,6,0.5444591362208128
106,107,535000,11.5,930.0,2,0.5444591362208128
107,108,540000,8.4,660.0,5,0.5444591362208128
108,109,545000,10.0,784.0,5,0.5444591362208128
109,110,550000,6.875,556.25,8,0.5444591362208128
110,111,555000,8.666666666666666,685.0,6,0.5444591362208128
111,112,560000,8.6,686.0,5,0.5444591362208128
112,113,565000,14.666666666666666,1136.6666666666667,3,0.5444591362208128
113,114,570000,6.5,525.0,4,0.5444591362208128
114,115,575000,8.4,712.0,5,0.5444591362208128
115,116,580000,9.5,762.5,4,0.5444591362208128
116,117,585000,13.666666666666666,1033.3333333333333,3,0.5444591362208128
117,118,590000,12.2,960.0,5,0.5444591362208128
118,119,595000,15.666666666666666,1176.6666666666667,3,0.5444591362208128
119,120,600000,11.571428571428571,872.8571428571429,7,0.5832924488753081
120,121,605000,14.75,1080.0,4,0.5832924488753081
121,122,610000,13.2,996.0,5,0.5832924488753081
