,q_values
0,1.036991834640503
1,0.5767307281494141
2,0.5068652033805847
3,0.6385704874992371
4,0.6810388565063477
5,1.2400531768798828
6,0.561656653881073
7,1.455250859260559
8,0.6125456094741821
9,0.6782987117767334
10,0.8324371576309204
11,0.4987511932849884
12,0.4987280070781708
13,0.756310760974884
14,0.5955479145050049
15,0.6125456094741821
16,0.6125456094741821
17,1.2094604969024658
18,1.1580266952514648
19,0.5955333113670349
20,0.46521231532096863
21,0.6113989949226379
22,0.6070685386657715
23,1.0603574514389038
24,0.7852265238761902
25,1.0281141996383667
26,0.47711896896362305
27,0.6498473882675171
28,0.9074884057044983
29,1.2801542282104492
30,0.5502107739448547
31,0.5886204838752747
32,0.5220130681991577
33,0.8138366341590881
34,0.45481202006340027
35,0.7124024629592896
36,0.5358611345291138
37,0.8409959673881531
38,0.8673292398452759
39,0.5933998227119446
40,0.531033992767334
41,1.7451015710830688
42,1.7014485597610474
43,0.5566336512565613
44,0.7008588314056396
45,0.48254770040512085
46,0.946173906326294
47,1.793835163116455
48,1.5867643356323242
49,1.276289701461792
50,0.862824559211731
51,2.068603992462158
52,0.985172688961029
53,0.5241543054580688
54,1.2114417552947998
55,0.4965004324913025
56,0.9644858837127686
57,0.539614737033844
58,0.8596769571304321
59,0.4907538890838623
60,0.5573325157165527
61,0.8035027980804443
62,0.7142959237098694
63,0.7900632619857788
64,0.7764405608177185
65,0.6020970940589905
66,0.5202816724777222
67,0.615715503692627
68,1.3073650598526
69,1.1139867305755615
70,1.0388911962509155
71,0.6106061339378357
72,1.377254843711853
73,0.5430174469947815
74,0.6289307475090027
75,0.588670551776886
76,0.8322990536689758
77,0.9325017929077148
78,1.3476723432540894
79,0.4914705157279968
80,0.8363116979598999
81,0.5734853148460388
82,0.5907976031303406
83,1.1860439777374268
84,0.7995119094848633
85,1.0070984363555908
86,1.1380575895309448
87,1.0822198390960693
88,0.6125456094741821
89,0.6125456094741821
90,2.024596691131592
91,0.6657103300094604
92,1.732337236404419
93,1.3494670391082764
94,0.7837845087051392
95,1.2312960624694824
96,0.6125456094741821
97,0.6396825313568115
98,0.6125456094741821
99,0.8633577823638916
100,1.3222066164016724
101,0.589748740196228
102,0.6186869740486145
103,0.9632785320281982
104,0.5784866213798523
105,0.8691917061805725
106,1.2748457193374634
107,0.5181475281715393
108,0.715272843837738
109,0.5047652125358582
110,1.2282071113586426
111,0.6575239896774292
112,1.1304939985275269
113,0.7946904897689819
114,1.0047818422317505
115,0.6125456094741821
116,0.7044805288314819
117,0.9623793363571167
118,0.7154520153999329
119,0.6125456094741821
120,0.5146906971931458
121,1.2290375232696533
122,0.6810898184776306
123,1.2810369729995728
124,0.607026994228363
125,0.5707798004150391
126,0.5101735591888428
127,1.0852079391479492
128,1.630046010017395
129,0.6125456094741821
130,0.849684476852417
131,0.6125456094741821
132,1.7203772068023682
133,0.6549146771430969
134,0.7655011415481567
135,1.619977355003357
136,1.0400996208190918
137,1.7040815353393555
138,0.5910604000091553
139,0.6125456094741821
140,0.6044605374336243
141,0.8093633651733398
142,0.7867293357849121
143,0.4704805016517639
144,0.9576526284217834
145,0.6643954515457153
146,1.0988484621047974
147,0.7663188576698303
148,0.7229534387588501
149,1.3067693710327148
150,1.1939125061035156
151,0.548075795173645
152,0.6125456094741821
153,1.7402275800704956
154,0.7199435234069824
155,0.9165122509002686
156,0.7035298347473145
157,0.5936251878738403
158,0.5648438334465027
159,0.6125456094741821
160,0.703454852104187
161,0.5038238763809204
162,0.581710696220398
163,1.9662600755691528
164,0.6125456094741821
165,1.4049203395843506
166,0.4921415448188782
167,1.1824769973754883
168,0.7422346472740173
169,1.2526134252548218
170,0.5951420664787292
171,0.6797707080841064
172,2.1048498153686523
173,0.8635276556015015
174,0.6456385254859924
175,1.1693298816680908
176,0.7912557125091553
177,1.1120985746383667
178,0.9698480367660522
179,0.9885756969451904
180,0.614761471748352
