,q_values
312,0.8784184455871582
313,0.8784184455871582
314,1.4051544666290283
315,1.403215765953064
316,1.309012532234192
317,0.819057822227478
318,0.819057822227478
319,0.819057822227478
320,1.3835217952728271
321,1.3686214685440063
322,1.3921942710876465
323,1.415116786956787
324,1.4648391008377075
325,1.4965157508850098
326,1.6980177164077759
327,1.695420503616333
328,1.797780990600586
329,1.7006707191467285
330,1.9141459465026855
331,1.835129976272583
332,1.8376989364624023
333,1.9430794715881348
334,2.200057029724121
335,2.2208404541015625
336,2.2464919090270996
337,2.1984055042266846
338,2.4333109855651855
339,2.265814781188965
340,2.270510673522949
341,2.2301714420318604
342,2.192600727081299
343,2.306403398513794
344,2.132174253463745
345,2.2761173248291016
346,2.2596750259399414
347,2.2572531700134277
348,2.2812376022338867
349,2.177935838699341
350,2.3088583946228027
351,2.282456398010254
352,2.1862130165100098
353,2.0798146724700928
354,1.9898136854171753
355,2.124640464782715
356,2.2451977729797363
357,2.345789909362793
358,2.281282901763916
359,1.2771307229995728
360,1.3752753734588623
361,1.4295545816421509
362,1.4862366914749146
363,1.4365894794464111
364,1.4256306886672974
365,1.4588170051574707
366,1.5890672206878662
367,1.6957817077636719
368,1.8360278606414795
369,1.942733645439148
370,2.1015748977661133
371,2.0452709197998047
372,2.1281590461730957
373,2.202540874481201
374,2.183168411254883
375,2.3764021396636963
376,2.554594039916992
377,2.4520065784454346
378,2.345865488052368
379,2.308635711669922
380,2.2537729740142822
381,1.7767845392227173
382,1.359787940979004
383,1.4760103225708008
384,1.1362509727478027
385,1.2279415130615234
386,1.0636714696884155
387,1.2475926876068115
388,1.1857633590698242
389,1.0990447998046875
390,1.3394454717636108
391,1.7269024848937988
392,1.821815013885498
393,1.995057225227356
394,2.0719804763793945
395,2.0647549629211426
396,2.0417535305023193
397,2.040741443634033
398,2.242586135864258
399,2.418652057647705
400,2.2559404373168945
401,2.3801777362823486
402,2.1151976585388184
403,2.1772966384887695
404,1.5221190452575684
405,1.5035808086395264
406,1.168480396270752
407,1.2222747802734375
408,1.0881142616271973
409,1.141317367553711
410,1.2077291011810303
411,1.0201152563095093
412,1.039060115814209
413,1.271067500114441
414,1.147385835647583
415,1.5225509405136108
416,1.4848824739456177
417,1.1706880331039429
418,0.7261627912521362
419,1.598282814025879
420,1.716933012008667
421,1.78657865524292
422,1.8146917819976807
423,1.7107057571411133
424,1.682382583618164
425,2.0759356021881104
426,2.103325366973877
427,2.0985631942749023
428,2.251101493835449
429,2.197784423828125
430,1.587227702140808
431,1.5620986223220825
432,1.360190987586975
433,1.6091588735580444
434,1.2198450565338135
435,1.1816346645355225
436,1.2624112367630005
437,1.0515469312667847
438,1.0490304231643677
439,0.8957406878471375
440,0.8089570999145508
441,0.9680807590484619
442,0.9752874374389648
443,1.5738965272903442
444,1.6260297298431396
445,1.7828588485717773
446,1.8798432350158691
447,-0.003993034362792969
448,0.4039517641067505
449,0.9200705289840698
450,0.5817473530769348
451,0.432065486907959
452,1.4665095806121826
453,1.5879263877868652
454,1.6638168096542358
455,1.684770941734314
456,1.6766607761383057
457,1.6272536516189575
458,1.5704712867736816
459,1.6491729021072388
460,1.6736507415771484
461,1.4248645305633545
462,1.3514325618743896
463,1.0274430513381958
464,1.0467655658721924
465,0.9563397169113159
466,0.9774554371833801
467,0.6327096223831177
468,0.802207887172699
469,0.8858233690261841
470,0.652280330657959
471,0.5588233470916748
472,1.061188817024231
473,0.7354658246040344
474,1.7256304025650024
475,0.9254354238510132
476,0.2023414969444275
477,1.8240501880645752
478,1.7792023420333862
479,1.7972958087921143
480,1.4546982049942017
481,1.6307563781738281
482,1.3515642881393433
483,1.5338839292526245
484,1.5258655548095703
485,0.8784184455871582
486,0.8784184455871582
487,0.8784184455871582
488,1.4643936157226562
489,1.5791254043579102
490,1.6451025009155273
491,1.674635887145996
492,1.5918288230895996
493,1.5693683624267578
494,1.5181307792663574
495,1.5968323945999146
496,1.6009576320648193
497,1.3680195808410645
498,1.3704376220703125
499,1.1688517332077026
500,1.2537622451782227
501,1.1009705066680908
502,1.155958652496338
503,0.9942221641540527
504,0.9100548028945923
505,1.346569299697876
506,1.1788959503173828
507,1.1418286561965942
508,1.4870028495788574
509,1.592089056968689
510,1.5798273086547852
511,1.323347806930542
512,1.4347140789031982
513,1.4099113941192627
514,1.4662632942199707
515,1.5025315284729004
516,1.5685844421386719
517,1.572623610496521
518,1.6809906959533691
519,1.659076452255249
520,1.8660202026367188
521,1.7427703142166138
522,1.992107629776001
523,1.9153695106506348
524,1.7708231210708618
525,1.8226375579833984
526,1.6615694761276245
527,1.1161346435546875
528,1.0297937393188477
529,1.3236216306686401
530,1.2673463821411133
531,1.2250949144363403
532,1.2614598274230957
533,1.061754822731018
534,1.0482699871063232
535,1.0230016708374023
536,1.4211525917053223
537,1.5131335258483887
538,1.5939972400665283
539,1.5548453330993652
540,1.5889651775360107
541,1.6625759601593018
542,1.8207814693450928
543,1.8251817226409912
544,1.9590665102005005
545,1.9781805276870728
546,2.1837964057922363
547,2.3229503631591797
548,2.250593662261963
549,2.5098376274108887
550,2.6293907165527344
551,2.463622570037842
552,2.117915153503418
553,1.646580457687378
554,1.4587323665618896
555,1.3561033010482788
556,1.5671424865722656
557,1.0343517065048218
558,1.0348455905914307
559,1.1202120780944824
560,1.5065500736236572
561,1.7443634271621704
562,1.9766902923583984
563,1.9737282991409302
564,2.09891676902771
565,2.058361053466797
566,2.0817582607269287
567,2.1947073936462402
568,2.341529369354248
569,2.412663698196411
570,2.3151865005493164
571,2.46053147315979
572,2.350569248199463
573,2.2544219493865967
574,2.23154354095459
575,2.3583264350891113
576,2.473560094833374
577,2.497440814971924
578,2.365419864654541
579,2.412909984588623
580,2.2947447299957275
581,2.342285633087158
582,2.2454304695129395
583,2.4594974517822266
584,2.463411331176758
585,2.624939441680908
586,2.5221424102783203
587,2.462043285369873
588,2.427755355834961
589,2.408684730529785
590,2.53251314163208
591,2.5168581008911133
592,1.4302037954330444
593,1.5549676418304443
594,1.7531100511550903
595,1.7952536344528198
596,1.8418619632720947
597,1.7778666019439697
598,1.8588966131210327
599,1.9581371545791626
600,1.8746719360351562
601,2.155025005340576
602,2.2478737831115723
603,2.481365203857422
604,2.4098849296569824
605,2.674727439880371
606,2.5202009677886963
607,2.532860517501831
608,1.746255874633789
609,1.4896845817565918
610,3.0035204887390137
611,2.571702003479004
612,2.4236927032470703
613,2.458834648132324
614,2.414921283721924
615,2.5994324684143066
616,2.567671298980713
617,2.6933817863464355
618,2.53773832321167
619,2.6386492252349854
620,2.548184871673584
621,2.5340585708618164
622,2.5187506675720215
623,2.484689712524414
624,2.3880388736724854
625,2.368562698364258
626,2.456148624420166
627,2.592611312866211
628,2.545973300933838
629,2.529301881790161
630,2.4884982109069824
631,2.3750545978546143
632,2.329686164855957
633,2.3737664222717285
634,1.4940159320831299
635,1.5561083555221558
636,1.4751570224761963
637,1.5681402683258057
638,1.6416797637939453
639,1.743612289428711
640,1.6898874044418335
641,1.877908706665039
642,1.9079890251159668
643,1.7536503076553345
644,1.6247528791427612
645,1.7973783016204834
646,1.5985171794891357
647,1.6073826551437378
648,1.5869721174240112
649,1.6306291818618774
650,1.5429778099060059
651,1.4755918979644775
652,1.7078497409820557
653,1.729461431503296
654,1.8708134889602661
655,1.7474349737167358
656,1.2313233613967896
657,1.0964281558990479
658,1.2013261318206787
659,1.1081162691116333
660,0.8433071374893188
661,1.114466905593872
662,1.0340843200683594
663,1.0340843200683594
664,1.0340843200683594
665,1.5485332012176514
666,1.6119775772094727
667,1.8264861106872559
668,1.644291877746582
669,1.7476065158843994
670,1.8685866594314575
671,1.9234212636947632
672,1.8695393800735474
673,1.8237651586532593
674,1.7208287715911865
675,1.7995305061340332
676,1.8086247444152832
677,1.5873533487319946
678,1.4993290901184082
679,1.1928417682647705
680,1.0779483318328857
681,0.8818897008895874
682,0.9098958969116211
683,0.7585398554801941
684,0.7791983485221863
685,0.873036801815033
686,1.0187137126922607
687,1.3239401578903198
688,1.483378291130066
689,1.0721333026885986
690,1.0063629150390625
691,1.5531795024871826
692,0.7350469827651978
693,1.6161611080169678
694,1.6926532983779907
695,1.6713204383850098
696,1.7748761177062988
697,1.8835498094558716
698,1.9377362728118896
699,1.9871680736541748
700,1.949751853942871
701,1.9866915941238403
702,2.2085344791412354
703,2.3439455032348633
704,2.336984157562256
705,2.4704184532165527
706,2.473269462585449
707,2.495415210723877
708,2.156235694885254
709,1.3555054664611816
710,1.2570383548736572
711,1.2757526636123657
712,1.2019777297973633
713,1.2773395776748657
714,1.2751766443252563
715,1.2716503143310547
716,1.5507524013519287
717,1.241434097290039
718,1.2693639993667603
719,1.5447509288787842
720,1.5516282320022583
721,1.758955717086792
722,1.1324900388717651
723,0.9194160103797913
724,1.0798486471176147
725,1.2800383567810059
726,0.926906406879425
727,1.7207674980163574
728,1.9184308052062988
729,1.9628219604492188
730,1.9785963296890259
731,1.9978909492492676
732,2.0111160278320312
733,2.068098545074463
734,2.269650459289551
735,2.380594253540039
736,2.3209738731384277
737,2.4072980880737305
738,2.261601448059082
739,2.2985262870788574
740,2.07879638671875
741,1.5686098337173462
742,1.3894050121307373
743,1.2607002258300781
744,1.2164723873138428
745,1.1023924350738525
746,0.9892513751983643
747,1.142626404762268
748,1.1473779678344727
749,0.9890260696411133
750,1.1614830493927002
751,1.4284902811050415
752,1.4509601593017578
753,1.5180423259735107
754,1.5132136344909668
755,1.495714545249939
756,1.6278891563415527
757,1.6905725002288818
758,1.7222191095352173
759,1.898240327835083
760,1.78402841091156
761,2.008185625076294
762,2.0115256309509277
763,1.9746856689453125
764,1.7145705223083496
765,1.8941997289657593
766,1.7806824445724487
767,1.2230600118637085
768,1.5815472602844238
769,1.5686029195785522
770,1.2178950309753418
771,1.133549690246582
772,1.1986637115478516
773,0.9295210838317871
774,1.1597461700439453
775,1.7018687725067139
776,1.5981693267822266
777,1.3388679027557373
778,1.5564625263214111
779,1.5679432153701782
780,1.6666209697723389
781,1.6904065608978271
782,1.6244577169418335
783,1.730637788772583
784,1.9032326936721802
785,1.8862844705581665
786,2.0003867149353027
787,2.165975570678711
788,2.3550162315368652
789,2.2732748985290527
790,2.0904252529144287
791,2.3304901123046875
792,2.4514176845550537
793,2.2020010948181152
794,2.0998125076293945
795,1.632606029510498
796,1.347496747970581
797,1.4276597499847412
798,1.3232402801513672
799,1.0603010654449463
800,1.3675346374511719
801,1.2749961614608765
802,1.514293909072876
803,1.7843279838562012
804,1.7872135639190674
805,1.9973200559616089
806,2.0357913970947266
807,2.0680856704711914
808,2.061948299407959
809,2.0566086769104004
810,1.7534418106079102
811,1.8039095401763916
812,1.8073750734329224
813,1.8177200555801392
814,1.4038525819778442
815,1.1824796199798584
816,1.1898293495178223
817,1.1344046592712402
818,1.116593599319458
819,1.122530460357666
820,1.4161722660064697
821,1.6409289836883545
822,2.065396308898926
823,1.9110199213027954
824,1.9047589302062988
825,1.6144609451293945
826,1.7743021249771118
827,1.7743021249771118
828,1.7743021249771118
829,1.7937722206115723
830,1.6515254974365234
831,1.8071269989013672
832,1.9343913793563843
833,2.0003623962402344
834,1.971444010734558
835,1.9660354852676392
836,2.0770254135131836
837,2.255856990814209
838,2.384883403778076
839,2.3529343605041504
840,2.4931254386901855
841,2.4327163696289062
842,2.3765854835510254
843,2.31575345993042
844,2.5500450134277344
845,2.474513053894043
846,2.564063549041748
847,2.4950625896453857
848,2.479487895965576
849,2.3522424697875977
850,2.317577362060547
851,2.2485971450805664
852,2.4266271591186523
853,2.392404794692993
854,2.567225694656372
855,2.5395445823669434
856,2.3764195442199707
857,2.3539581298828125
858,2.3923230171203613
859,2.4623427391052246
860,2.449946403503418
861,1.4412797689437866
862,1.5576326847076416
863,1.6750822067260742
864,1.768644094467163
865,1.7670080661773682
866,1.7612477540969849
867,1.9244211912155151
868,1.9002721309661865
869,1.714377760887146
870,1.8323347568511963
871,1.9288727045059204
872,1.5147013664245605
873,1.036693811416626
874,0.9599560499191284
875,0.5962631702423096
876,0.7338061928749084
877,0.6428361535072327
878,0.4356476664543152
879,0.3435291647911072
880,0.3745829164981842
881,0.23013168573379517
882,1.506546139717102
883,1.555336833000183
884,1.6789441108703613
885,1.8132531642913818
886,1.8485949039459229
887,2.035844326019287
888,1.9360508918762207
889,1.8537847995758057
890,1.911724328994751
891,1.858244776725769
892,1.7847901582717896
893,1.9501562118530273
894,2.0572409629821777
895,1.9569138288497925
896,1.9310938119888306
897,1.759548306465149
898,1.318215250968933
899,1.0647131204605103
900,0.8714596033096313
901,0.8542796969413757
902,0.6556201577186584
903,0.704392671585083
904,0.6854977607727051
905,0.6854977607727051
906,0.6854977607727051
907,1.5585564374923706
908,1.7916253805160522
909,1.923580527305603
910,2.022688388824463
911,2.098282814025879
912,2.054422616958618
913,2.05423641204834
914,2.1362502574920654
915,2.356837272644043
916,2.460669994354248
917,2.3815433979034424
918,2.4821949005126953
919,1.6490936279296875
920,1.5847612619400024
921,1.2812950611114502
922,0.9417888522148132
923,1.0171533823013306
924,1.0094027519226074
925,1.1951024532318115
926,1.0078765153884888
927,1.2534077167510986
928,1.1575286388397217
929,1.237265706062317
930,1.2301790714263916
931,1.2301790714263916
932,1.5802465677261353
933,1.698730230331421
934,1.5773022174835205
935,0.8813199996948242
936,0.838654100894928
937,0.838654100894928
938,0.838654100894928
939,1.641937255859375
940,1.7409565448760986
941,1.8632962703704834
942,1.8992918729782104
943,1.7802990674972534
944,1.7469103336334229
945,1.6788042783737183
946,1.757506012916565
947,1.7463334798812866
948,1.5192124843597412
949,1.4483110904693604
950,1.1670634746551514
951,1.1754857301712036
952,1.0250831842422485
953,0.9248636960983276
954,0.8443986773490906
955,0.8163340091705322
956,0.8600577116012573
957,0.812572717666626
958,0.7851489186286926
959,0.9315996170043945
960,0.9764435291290283
961,0.9715473651885986
962,1.0288255214691162
963,1.6504452228546143
964,1.6929457187652588
965,1.5702697038650513
966,1.5272752046585083
967,1.5317881107330322
968,1.5469653606414795
969,1.6090054512023926
970,1.6745187044143677
971,1.9032186269760132
972,2.1021952629089355
973,2.2726593017578125
974,1.8964989185333252
975,2.024559259414673
976,2.021740198135376
977,2.0949833393096924
978,2.1286239624023438
979,2.199345588684082
980,2.254992961883545
981,1.3168948888778687
982,1.3885746002197266
983,1.4499807357788086
984,1.3289128541946411
985,1.0589721202850342
986,0.8298258781433105
987,0.8047285079956055
988,0.5653203129768372
989,-0.1251591444015503
990,1.7937722206115723
991,1.6901891231536865
992,1.6935005187988281
993,1.6778613328933716
994,1.7053821086883545
995,1.7981140613555908
996,1.8581100702285767
997,1.9890636205673218
998,1.9799940586090088
999,1.9883307218551636
1000,1.9951788187026978
1001,2.13999080657959
1002,2.303462028503418
1003,2.3087401390075684
1004,2.292847156524658
1005,1.8981074094772339
1006,1.8123900890350342
1007,1.5020170211791992
1008,1.3606510162353516
1009,1.389998435974121
1010,1.077965497970581
1011,1.1657781600952148
1012,1.4298356771469116
1013,1.3836925029754639
1014,1.1041181087493896
1015,1.414278507232666
1016,1.490023136138916
1017,1.6022121906280518
1018,1.4273582696914673
1019,1.4573533535003662
1020,1.427916169166565
1021,1.4692189693450928
1022,1.5398728847503662
1023,1.4766851663589478
1024,1.7025480270385742
1025,1.7690945863723755
1026,1.8247039318084717
1027,1.746713638305664
1028,2.0219595432281494
1029,1.9655705690383911
1030,2.0145697593688965
1031,1.8142802715301514
1032,1.5557420253753662
1033,1.4760255813598633
1034,1.1746251583099365
1035,1.194460153579712
1036,1.1595001220703125
1037,1.1098332405090332
1038,1.0309271812438965
1039,0.980707049369812
1040,1.1356115341186523
1041,1.092668056488037
1042,1.5123523473739624
1043,1.6664423942565918
1044,1.9057446718215942
1045,1.9807072877883911
1046,2.0323705673217773
1047,2.0274341106414795
1048,2.047372817993164
1049,2.103088617324829
1050,2.248560905456543
1051,2.3105897903442383
1052,2.238340139389038
1053,2.387969493865967
1054,2.3178582191467285
1055,2.2064857482910156
1056,2.170231342315674
1057,2.044395923614502
1058,1.7626395225524902
1059,1.3583649396896362
1060,1.4221506118774414
1061,1.2029383182525635
1062,1.2182536125183105
1063,1.1711212396621704
1064,1.19527006149292
1065,1.1795061826705933
1066,1.2433137893676758
1067,1.4937745332717896
1068,1.548980712890625
1069,1.5726816654205322
1070,1.5483672618865967
1071,1.6056632995605469
1072,1.624248743057251
1073,1.7281928062438965
1074,1.7815873622894287
1075,1.890324354171753
1076,1.5873234272003174
1077,1.7866662740707397
1078,1.47604238986969
1079,1.5030055046081543
1080,1.5305672883987427
1081,1.5332446098327637
1082,1.4218060970306396
1083,1.1927497386932373
1084,1.1383596658706665
1085,1.333019495010376
1086,1.0720175504684448
1087,1.2206552028656006
1088,0.9977016448974609
1089,0.9977016448974609
1090,0.9977016448974609
1091,1.6964659690856934
1092,1.617862343788147
1093,1.4318718910217285
1094,1.491722583770752
1095,1.6271064281463623
1096,1.5972787141799927
1097,1.583509087562561
1098,1.6630074977874756
1099,1.7691199779510498
1100,1.8691046237945557
1101,2.196885585784912
1102,2.02537202835083
1103,2.4220595359802246
1104,2.1740007400512695
1105,1.862126111984253
1106,1.604285717010498
1107,1.6576545238494873
1108,1.329956293106079
1109,1.5321547985076904
1110,1.4494481086730957
1111,1.6447694301605225
1112,1.7669196128845215
1113,1.983144760131836
1114,1.6783664226531982
1115,1.5445342063903809
1116,1.1192091703414917
1117,1.1588406562805176
1118,1.7937722206115723
1119,1.8240501880645752
1120,1.8746716976165771
1121,1.5244112014770508
1122,1.413676142692566
1123,1.1951894760131836
1124,1.129530668258667
1125,1.1603288650512695
1126,1.4608352184295654
1127,1.4959577322006226
1128,1.1807607412338257
1129,1.290754795074463
1130,1.6676669120788574
1131,1.8427128791809082
1132,1.949416160583496
1133,1.974709391593933
1134,2.0027523040771484
1135,2.0241122245788574
1136,2.0439977645874023
1137,2.248035192489624
1138,2.3753345012664795
1139,2.292266368865967
1140,2.361323833465576
1141,2.4449381828308105
1142,2.3003463745117188
1143,2.4068496227264404
1144,2.503281354904175
1145,2.5299601554870605
1146,1.0957541465759277
1147,1.3242985010147095
1148,0.992772102355957
1149,0.9791712760925293
1150,1.1341197490692139
1151,1.1078298091888428
1152,0.9977853298187256
1153,1.631155252456665
1154,1.5725041627883911
1155,1.389338493347168
1156,1.3962247371673584
1157,1.4738280773162842
1158,1.4587507247924805
1159,1.5687673091888428
1160,1.7245311737060547
1161,1.8024554252624512
1162,1.7398850917816162
1163,1.9472134113311768
1164,1.674203634262085
1165,1.9269859790802002
1166,1.6173861026763916
1167,1.4487802982330322
1168,1.4993565082550049
1169,1.5319761037826538
1170,1.2698220014572144
1171,1.1506705284118652
1172,1.199262022972107
1173,1.3364295959472656
1174,1.51268470287323
1175,1.43133544921875
1176,1.287485957145691
1177,1.1115410327911377
1178,1.231818437576294
1179,1.5387264490127563
1180,1.4953892230987549
1181,1.5219309329986572
1182,1.3494383096694946
1183,1.0770344734191895
1184,1.7553997039794922
1185,1.8858668804168701
1186,1.9459058046340942
1187,1.9917336702346802
1188,1.9829405546188354
1189,1.9847602844238281
1190,2.0586395263671875
1191,2.2154126167297363
1192,2.3650946617126465
1193,2.2587928771972656
1194,2.378474712371826
1195,2.279693126678467
1196,2.305464744567871
1197,2.148932456970215
1198,2.203033924102783
1199,1.5899558067321777
1200,1.1778379678726196
1201,1.3115516901016235
1202,1.239912986755371
1203,1.381161093711853
1204,1.2059072256088257
1205,0.9914556741714478
1206,1.2213363647460938
1207,1.2808798551559448
1208,1.6191129684448242
1209,1.5809844732284546
1210,1.3519505262374878
1211,1.1026755571365356
1212,1.3311699628829956
1213,1.7668546438217163
1214,1.9471741914749146
1215,2.010040283203125
1216,2.1025807857513428
1217,2.0628890991210938
1218,2.046276330947876
1219,2.0665507316589355
1220,2.295811653137207
1221,2.3926162719726562
1222,2.3052496910095215
1223,2.409841537475586
1224,2.335395336151123
1225,2.245065689086914
1226,2.339545965194702
1227,2.3566787242889404
1228,2.5020766258239746
1229,2.5263397693634033
1230,2.4486098289489746
1231,2.505138635635376
1232,2.335803508758545
1233,2.314511299133301
1234,2.305650472640991
1235,2.489129066467285
1236,2.441072463989258
1237,2.563720226287842
1238,2.554948329925537
1239,2.480696678161621
1240,2.4045896530151367
1241,2.4232521057128906
1242,2.4809975624084473
1243,2.4777703285217285
1244,1.4254357814788818
1245,1.5085926055908203
1246,1.7146565914154053
1247,1.8048248291015625
1248,1.8447120189666748
1249,1.9157930612564087
1250,1.9976130723953247
1251,2.0368056297302246
1252,1.8876997232437134
1253,1.956043004989624
1254,2.35858154296875
1255,2.173147678375244
1256,1.917511224746704
1257,1.6942853927612305
1258,0.7957043647766113
1259,0.8114733695983887
1260,0.754668653011322
1261,0.6430408954620361
1262,0.7174496650695801
1263,0.9313319325447083
1264,0.6902097463607788
1265,1.4760379791259766
1266,1.8011773824691772
1267,1.303949236869812
1268,1.5471611022949219
1269,1.6457843780517578
1270,1.527719497680664
1271,1.5593202114105225
1272,1.5392401218414307
1273,1.6150219440460205
1274,1.887533187866211
1275,1.9628896713256836
1276,2.017333984375
1277,2.170468807220459
1278,2.4885218143463135
