,epoch,n_steps,avg_reward,avg_score,n_episodes,avg_q_value
115,116,580000,-3.5,1.5,6,0.46661999259144066
116,117,585000,-3.5,1.5,6,0.46661999259144066
117,118,590000,-3.8333333333333335,1.1666666666666667,6,0.4727175259461626
118,119,595000,-3.2,1.8,5,0.4727175259461626
119,120,600000,-3.5,1.5,6,0.490242348023504
120,121,605000,-3.4,1.6,5,0.490242348023504
121,122,610000,-4.0,1.0,7,0.48894867087919264
122,123,615000,-3.6,1.4,5,0.48894867087919264
123,124,620000,-3.0,2.0,5,0.5069628329116851
124,125,625000,-3.6666666666666665,1.3333333333333333,6,0.5069628329116851
125,126,630000,-4.5,0.5,6,0.5225166197277605
126,127,635000,-3.0,2.0,6,0.5225166197277605
127,128,640000,-3.6,1.4,5,0.5287665251119062
128,129,645000,-3.0,2.0,5,0.5287665251119062
129,130,650000,-4.142857142857143,0.8571428571428571,7,0.5226907384753228
130,131,655000,-4.285714285714286,0.7142857142857143,7,0.5226907384753228
131,132,660000,-3.5,1.5,6,0.5218251673616469
132,133,665000,-3.3333333333333335,1.6666666666666667,6,0.5218251673616469
133,134,670000,-3.2,1.8,5,0.5204725773468614
134,135,675000,-3.857142857142857,1.1428571428571428,7,0.5204725773468614
135,136,680000,-4.142857142857143,0.8571428571428571,7,0.536128151919134
136,137,685000,-4.888888888888889,0.1111111111111111,9,0.536128151919134
137,138,690000,-2.8,2.2,5,0.5237207704085857
138,139,695000,-3.3333333333333335,1.6666666666666667,6,0.5237207704085857
139,140,700000,-4.142857142857143,0.8571428571428571,7,0.5255478989416733
140,141,705000,-2.2,2.8,5,0.5255478989416733
141,142,710000,-4.285714285714286,0.7142857142857143,7,0.5169214941821992
142,143,715000,-4.375,0.625,8,0.5169214941821992
143,144,720000,-3.6666666666666665,1.3333333333333333,6,0.526582305905968
144,145,725000,-3.6666666666666665,1.3333333333333333,6,0.526582305905968
145,146,730000,-4.142857142857143,0.8571428571428571,7,0.5211424242939801
146,147,735000,-3.6666666666666665,1.3333333333333333,6,0.5211424242939801
147,148,740000,-2.8333333333333335,2.1666666666666665,6,0.5428847981823608
148,149,745000,-3.5714285714285716,1.4285714285714286,7,0.5428847981823608
149,150,750000,-4.142857142857143,0.8571428571428571,7,0.516397083003074
150,151,755000,-4.375,0.625,8,0.516397083003074
151,152,760000,-3.857142857142857,1.1428571428571428,7,0.5254510067876428
152,153,765000,-3.5714285714285716,1.4285714285714286,7,0.5254510067876428
153,154,770000,-3.4,1.6,5,0.526371347206831
154,155,775000,-2.2,2.8,5,0.526371347206831
155,156,780000,-4.285714285714286,0.7142857142857143,7,0.50998872044757
156,157,785000,-2.8,2.2,5,0.50998872044757
157,158,790000,-3.6666666666666665,1.3333333333333333,6,0.5251695528838783
158,159,795000,-3.857142857142857,1.1428571428571428,7,0.5251695528838783
